title,house,area,address1,address2,price
整租|蓝天中央公园精装两室南北通透办公住都行,2室2厅1卫,97,金明区,金耀绿城...,2800
整租|圣桦城精装2室家具家电齐全拎包入住,2室2厅1卫,98,龙亭区,金明区嘉和丽园...,450
整租|森林半岛南苑精装两室急出租家具家电齐全可随时入,2室2厅1卫,98,金明区,曹门新城物业小区...,900
整租|火车站祥和嘉苑12号楼2室2厅1卫,2室2厅1卫,98,禹王台区,郑开橄榄城...,1100
整租|汉兴上品2室2厅1卫,2室2厅1卫,98,金明,集英花园...,1300
整租|大润发附近，2室1厅，家具家电齐全，拎包入住，随时看,2室1厅1卫,98,鼓楼区,郑开橄榄城...,1400
整租|大润发附近，2室1厅，家具家电齐全，拎包入住，随时看,2室1厅1卫,98,鼓楼区,绿都·上河城...,1500
整租|有基本的家具家电，能满足您正常的生活需要，有意者请速,2室2厅1卫,98,金明,水岸家园...,1500
整租|豪华装修，家具家电齐全，拎包即住。,2室2厅1卫,98,金明,晋福苑...,1600
整租|B94龙成香榭里一楼带院随时看房,2室2厅4卫,98,金明区,绿都·上河城...,1650
整租|两室两厅精装修拎包入住,2室2厅1卫,98,龙亭,中山路中段...,2000
整租|B71城市花园送储藏室大三房户型漂亮,3室2厅1卫,98,金明区,苹果园北区...,2500
整租|维也纳森林，一楼带院，2室1厅，精装修，带汽车位，，,2室1厅1卫,98,龙亭区,省建花园...,2600
整租|上河城旁边省建花园电梯4楼3室2厅1卫普通装,3室2厅1卫,98,顺河回族区,嘉泰北苑...,2700
整租|枫庭金域一楼黄河大街精装2室家具电器齐全拎,2室2厅1卫,98,金明区,清怡花园...,5000
整租|新原商住楼3室2厅1卫,3室2厅1卫,99,鼓楼区,万丽·铂金瀚宫...,1500
整租|急租苹果园附近大宏世纪新城成熟小区拎包入,2室2厅1卫,99,顺河回族区,宏康家园...,1800
整租|急租苹果园附近大宏世纪新城成熟小区拎包入,2室2厅1卫,99,顺河回族区,碧水蓝城电梯洋房...,1800
整租|开元华庭2室2厅1卫拎包入住,2室2厅1卫,99,金明,苹果园小区...,3500
整租|润城小浪底3室2厅1卫,3室2厅1卫,100,金明区,伟业·香堤湾...,550
整租|新房首租精装3室交通便利随时看房,3室2厅1卫,100,龙亭区,嘉泰北苑...,550
整租|荣勋花园开元广场路南两室两厅急租家电家具齐全,2室2厅1卫,100,金明区,开元华庭...,600
整租|英伦春天2室2厅1卫,2室2厅1卫,100,金明,鼎立·国际城...,600
整租|南羊小区，简装修，楼层适中,3室1厅1卫,100,顺河,丁角街...,650
整租|金鼎丽都豪华装修三室带车位,3室1厅1卫,100,龙亭区,晖达·温莎尚郡...,800
整租|开元上城精装修拎包入住三室,3室2厅1卫,100,龙亭区,集英花园...,850
整租|开元华庭精装修三室拎包入住,3室2厅1卫,100,龙亭区,伟业·香堤湾香韵...,850
整租|碧水蓝城三期精装修三室拎包入住,3室2厅1卫,100,金明区,文秀花园...,1000
整租|中亿新都花园3室1厅1卫,3室1厅1卫,100,金明区,昊天花园小城...,1100
整租|新晋美·悦都3室2厅1卫,3室2厅1卫,100,金明,东京国际...,1200
整租|新晋美·悦都3室2厅1卫,3室2厅1卫,100,金明,晖达·温莎尚郡...,1200
整租|集英街明祥小区3室2厅1卫,3室2厅1卫,100,金明区,山水华府三期...,1200
整租|浪漫之都2室2厅精装出租,2室2厅1卫,100,金明区,安联青年城...,1200
整租|新芒果蓝湾国际精装3室1厅1卫,3室1厅1卫,100,金明区,金明裕花园...,1300
整租|开元上城小三室豪华装修拎包入住随时看房,3室2厅1卫,100,金明区,安联青年城...,1300
整租|新芒果·蓝湾国际3室2厅1卫,3室2厅1卫,100,金明区,康乐家园...,1500
整租|英伦春天2室1厅1卫,2室1厅1卫,100,金明,秀坪公寓...,1500
整租|中山路中段1楼，两室一厅，家具家电齐全，拎包入住,2室2厅1卫,100,鼓楼区,开封润城...,1500
整租|急租大润发附近环境优雅周边设施齐,2室2厅1卫,100,鼓楼区,山水华府...,1500
整租|老河道附近，两室，精装修，拎包入住，随时看房。,2室2厅1卫,100,龙亭区,蓝天中央公园...,1600
整租|叁合名城2室2厅1卫,2室2厅1卫,100,兰考,郑开橄榄城...,1750
整租|急租老河大东门维也纳小区2室1厅家具家电齐全,2室1厅1卫,100,龙亭区,集英花园...,1800
整租|世纪广场东程寨村委员会2室2厅1卫,2室2厅1卫,100,开封县,郑开·森林半岛...,2000
整租|出租金秀名典临街楼两室一厅2室1厅1卫,2室1厅1卫,100,金明区,万丽·铂金瀚宫...,2000
整租|三间房村昊天花园小区，电梯二楼，精装家电齐全,2室1厅1卫,100,鼓楼区,绿都·上河城...,2100
整租|急租，大润发附近2室2厅1卫，干净漂亮,2室2厅1卫,100,鼓楼区,元宝地小区...,2200
整租|叁合名城2室2厅1卫,2室2厅1卫,100,兰考,亿乘·帝湖世家...,2300
整租|金明广场附近的电梯商务楼,2室1厅1卫,100,金明区,绿都·上河城...,2300
整租|东京新城3室1厅1卫,3室1厅1卫,101,金明区,土城别墅...,450
整租|幸福里精装3室家具家电齐全拎包入住,3室2厅1卫,101,龙亭区,东方今典...,1000
整租|伟业·香堤湾3室2厅1卫,3室2厅1卫,103,金明,西湖翠庭...,1000
整租|金明裕花园2室2厅1卫,2室2厅1卫,103,鼓楼,美景仁和...,1300
整租|金明裕2室3厅2卫,2室3厅2卫,103,金明,郑开橄榄城...,1400
整租|未来美好，三室两厅，精装修，拎包入住,3室2厅1卫,103,龙亭区,玻璃厂家属院...,2350
整租|汴西湖文绣花园二楼精装家具家电齐全拎包入住,2室2厅1卫,105,金明区,龙虎小区...,500
整租|郑开橄榄城，精装修，可拎包入住。,3室2厅1卫,105,金明区,美景仁和...,550
整租|绿都上河城电梯4楼...,3室2厅1卫,105,顺河回族区,集英花园...,600
整租|新芒果蓝湾国际，豪华装修婚房，三室两厅,3室2厅1卫,105,金明区,汉兴上品...,1600
整租|新芒果蓝湾国际，豪华装修婚房，三室两厅,3室2厅1卫,105,金明区,九鼎雅园...,1600
整租|森林半岛南院高层电梯房,3室2厅2卫,105,金明区,长金·贵和世嘉...,1700
整租|丹尼斯对面，周边生活便利。,3室2厅1卫,105,顺河回族区,绿都·上河城...,1750
整租|丹尼斯对面，周边生活便利。,3室2厅1卫,105,顺河回族区,郑开橄榄城...,1800
整租|急租汴京公园附近雅庭苑成熟小区精装修,2室2厅1卫,105,顺河回族区,翠园西口黄河大街...,1800
整租|帝湖世家精装2室，家具家电齐全，拎包入住。随时看房,2室2厅1卫,105,金明区,东方今典...,2300
整租|房子精装，全新家具家电、拎包入住、紧邻新河南大学,2室2厅1卫,105,金明区,中城花园...,2500
整租|急租中山路北段一楼住宅，精美装修，可办公，也可住家具,2室2厅1卫,106,鼓楼区,铁塔一街住宅楼...,600
整租|中山路中段精装两室一楼,2室2厅1卫,106,鼓楼区,宋城雅居·尚品...,900
整租|首座时代附近纯珍房源经典3室随时看房,3室2厅1卫,106,金明区,园林小区...,960
整租|幸福里三室两厅精装修家电家具齐全房东急租价,3室2厅2卫,106,金明区,安联青年城...,1000
整租|初次出租，西湖旁，饭后散步好去处,2室2厅1卫,106,金明区,园林小区...,1000
整租|A42大宏幸福里1800元温馨干净3室,3室2厅1卫,106,金明区,晋安路蓝天中央公园...,1300
整租|龙城锦绣花园两室两厅精装修拎包入住,2室2厅1卫,106,金明区,黄河路鼎立国际城...,1300
整租|精装两室全新家具回到自己家的感觉,2室2厅1卫,106,金明区,大宏城市花园...,1800
整租|江南人家三楼出租，精装，家具家电齐全,2室2厅1卫,108,鼓楼区,馆驿街小区...,1300
整租|急租开高附近中泽园2室2厅拎包入住生活便利干净,2室2厅1卫,108,禹王台区,嘉泰北苑...,1800
整租|水木清华水电家具齐全步梯四楼,3室2厅1卫,110,开封县,长金·贵和世嘉...,600
整租|急租劳动路南段香山宾馆附近三室拎包入住,3室2厅1卫,110,顺河回族区,长城雅苑...,700
整租|出租郑开橄榄城室内室两厅两卫。,3室2厅1卫,110,金明区,开封·天下城...,900
整租|金明小学附近惠安小区,2室2厅1卫,110,金明区,长城雅苑...,1000
整租|文秀花园精装三室两厅一卫家电家具齐全拎包入住,3室2厅1卫,110,金明,伟业·香堤湾...,1200
整租|大南门外纪念堂附近，三室一厅，精装修，家具家电齐全，,3室2厅1卫,110,鼓楼区,世宇·银翰苑...,1200
整租|B123清明上河园附近紧挨河大一附院三室精装,3室2厅1卫,110,龙亭区,黄河路北段建业大宏...,1200
整租|新龙御都国际高层观景电梯房,2室2厅1卫,110,金明区,大朱屯...,1300
整租|大宏城市广场1室1厅经典复式办公的好选择,1室1厅1卫,110,金明区,未来·湖滨花园...,1400
整租|大宏城市广场1室1厅经典复式办公的好选择,1室1厅1卫,110,金明区,西城明都...,1500
整租|森林半岛精装两室两厅一卫家电家具齐全拎包入住,2室2厅1卫,110,金明,省一监家属院...,1500
单间|淮河医院附近，三室，家具家电齐全，可拎包入住,主卧(3室),110,鼓楼区,翠园小区...,1600
单间|淮河医院附近，三室，家具家电齐全，可拎包入住,主卧(3室),110,鼓楼区,格林公馆...,1600
整租|文昌后街31号百顺小区2室2厅1卫,2室2厅1卫,110,龙亭区,汉兴上品...,1600
整租|急租龙亭后九鼎颂园步梯二楼三室拎包入住,3室2厅1卫,110,龙亭区,西站南街...,1600
整租|青年城三室两厅家电齐全拎包入住南北通透带楼台,3室2厅1卫,110,龙亭区,安联青年城...,1700
整租|集英花园东大门五楼，三室两厅，领包入住,3室2厅1卫,110,金明区,东方今典...,1750
整租|集英花园东大门五楼，三室两厅，领包入住,3室2厅1卫,110,金明区,森林半岛一期...,1800
整租|鼎立国际精装三室拎包入住,3室2厅1卫,110,金明区,黄河路北段建业大宏...,1800
整租|秀平小区(原海马小区4号路南段)2室2厅1卫,2室2厅1卫,110,金明区,晋开御景湾...,1800
整租|纯真精装3室双阳台拎包入住,3室2厅1卫,110,金明区,伟业·香堤湾...,1800
整租|贵都花园3室2厅1卫,3室2厅1卫,110,顺河,安泰警苑...,2000
整租|大宏世纪华庭，三室两厅，精装修，拎包入住,3室2厅1卫,110,顺河回族区,金鼎丽都...,2000
整租|淮河医院附近精装修家电齐全拎包住交通方便环境,3室2厅1卫,110,鼓楼区,顺兴苑小区...,2500
整租|金色阳光3室2厅房东急租超高性价比可拎包入住,3室2厅1卫,110,金明区,晋安路蓝天中央公园...,2500
整租|贵都花园3室2厅1卫,3室2厅1卫,110,顺河,晋开御景湾...,3500
整租|龙成香榭里2室2厅一楼带院拎包入住,2室2厅1卫,110,鼓楼,黄河路鼎立国际城...,3600
整租|大户型，出行方便，生活便利,3室2厅1卫,112,金明区,郑开橄榄城...,2200
整租|华盟天河湾10楼三室两厅中等装修拎包入住,3室2厅1卫,113,龙亭区,文秀花园...,300
整租|橄榄城精装两房，空房可配。办公自住均可。,2室2厅2卫,115,金明区,书店街北口东鑫宇小区...,450
整租|东京国际电梯高层3室2厅1卫,3室2厅1卫,115,金明,晋开御景湾...,450
整租|野厂新村生活出行方便,3室2厅1卫,115,金明区,郑开·森林半岛...,700
整租|出租郑开橄榄城三室两厅两卫,3室2厅1卫,115,金明区,书香名邸...,1800
整租|出租郑开橄榄城三室两厅两卫,3室2厅1卫,115,金明区,晖达·温莎尚郡...,1800
整租|财富广场3室2厅1卫,3室2厅1卫,117,兰考,一高后门...,550
整租|金明华府精装三室拎包入住,3室2厅1卫,117,金明区,金鼎丽都...,700
整租|精装全配温馨3室拎包入住,3室2厅2卫,117,金明区,仁和嘉苑...,2500
整租|鼎立国际精装修部分家具家电三室出租,3室2厅1卫,118,金明区,开元华庭...,800
整租|立德花园步梯1楼，三室两厅，精装修，三个空调，拎包入,3室2厅1卫,118,鼓楼区,未来·美好家园...,850
整租|立德花园三室两厅一卫，简单装修，交通便利，南北通透，,3室2厅1卫,118,鼓楼,晋安路蓝天中央公园...,1100
整租|步行到卫校很近，有全套的家具家电。,3室2厅1卫,118,顺河回族区,龙虎小区...,1800
整租|急租鼎立国际城五楼拎包入住,3室2厅1卫,118,金明区,郑开·森林半岛...,2200
整租|聚英苑三室精装新房出租价格可议,3室2厅1卫,120,金明区,亿乘·帝湖世家...,260
整租|绿都上河城3室精装修，拎包入住,3室1厅1卫,120,顺河,鼎立·国际城...,450
整租|小南门里内环路瑞安花园2楼出租,3室2厅1卫,120,鼓楼区,山水华府...,500
整租|出租，永合丽景，二层精装，配套全齐，拎包入住,3室2厅1卫,120,金明区,鼎立E区...,550
整租|鼎立国际采光好新装修拎包入住,3室2厅1卫,120,金明区,枫庭苑...,599
整租|聚英苑小区1800元3室2厅房子温馨干净,3室2厅1卫,120,金明区,荣勋花园...,600
整租|急租！急租！急租！开元华庭B区临街洋房，，适合做家教,3室2厅2卫,120,金明区,东方今典...,600
整租|龙城锦绣花园三房精装修拎包入住急租价位可谈,3室2厅1卫,120,金明区,绿都·上河城...,600
整租|鼎立国际，精装修，家具家电齐全,3室2厅1卫,120,金明,绿都·上河城...,600
整租|鼎立国际，大三室精装修,3室2厅1卫,120,金明,鼎立A区...,800
整租|未来美好家园主要家具家电大三室舒适精装中楼层12,3室2厅1卫,120,龙亭区,金鼎丽都...,900
整租|小南门里内环路瑞安花园2楼出租,3室2厅1卫,120,鼓楼区,山水华府...,900
整租|温莎尚郡3室2厅1卫,3室2厅1卫,120,金明,幸福里...,1000
整租|温莎尚郡3室2厅1卫,3室2厅1卫,120,金明,瑞安花园...,1100
整租|鼎立国际城E区，三室精装，干净，出租,3室2厅1卫,120,金明区,龙虎小区...,1200
整租|温莎尚郡1号楼精装3室拎包入住,3室2厅1卫,120,金明区,梁苑小区...,1200
整租|大宏世纪新城，三室两厅精装修，家具家电齐全，拎包入住,3室2厅1卫,120,顺河回族区,新芒果·蓝湾国际...,1300
整租|小南门里内环路瑞安花园2楼出租,3室2厅1卫,120,鼓楼区,山水华府...,1300
整租|豫川通汇麻辣香锅(机校路)3室1厅1卫,3室1厅1卫,120,尉氏,滨湖小区...,1350
整租|小南门里内环路瑞安花园2楼出租,3室2厅1卫,120,鼓楼区,山水华府...,1400
整租|大梁门外蓝天公寓2/6三室一厅有储藏室,3室1厅1卫,120,金明区,幸福里...,1500
整租|急租中山路北段二师附小附近市中心,3室2厅1卫,120,鼓楼区,黄河路鼎立国际城...,1580
整租|急租豪华装修，家具家电齐全，小区环境好，生活方便！,3室1厅1卫,120,顺河,九鼎颂园...,1600
整租|河大一附院淮河医院附近三室家电齐全随时看,3室2厅1卫,120,龙亭,亿乘·帝湖世家...,1700
单间|嘉泰北苑3室2厅1卫限女生,次卧(3室),120,金明,水厂家属楼...,1700
整租|帝湖世家精华三室拎包入住,3室2厅2卫,120,金明区,郑开橄榄城...,1700
整租|小南门里内环路瑞安花园2楼出租,3室2厅1卫,120,鼓楼区,山水华府...,1700
整租|聚英苑精装三房两厅一卫,3室2厅1卫,120,金明区,龙城香榭里...,1750
整租|三毛购物广场，永合丽景小区,2室2厅1卫,120,金明区,安联·青年城...,1800
整租|聚英苑精装三房两厅一卫,3室2厅1卫,120,金明区,大润发桥南小区...,1800
整租|三胜前街37号院4室1厅1卫,4室1厅1卫,120,龙亭区,郑开橄榄城...,1800
整租|晋开御景湾三室两厅一卫，简单装修，交通便利，南北,3室2厅1卫,120,顺河回族区,龙城锦绣花园...,1800
整租|急租宋城雅居精装2室家电全齐拎包入住,2室2厅1卫,120,金明区,鼎力国际...,1900
整租|急租西坡街淮河医院附近三室拎包入住,3室2厅1卫,120,鼓楼区,中山路中段...,2000
整租|绿地城自贸区办公中心，生活环境好,3室2厅2卫,120,金明区,新晋美·悦都...,2000
整租|急租开元华庭2室2厅拎包入住,2室2厅1卫,120,金明区,温莎尚郡...,2000
整租|西湖畔精装3房橄榄城321拎包入住,3室2厅1卫,120,金明区,维也纳森林...,2000
整租|三室两厅精装修拎包入住,3室2厅2卫,120,金明区,英伦春天...,2000
整租|集英花园2室2厅可办公可居住,2室2厅1卫,120,金明区,龙翔香格里拉二期...,2000
整租|宏达·紫云台3室1厅2卫,3室1厅2卫,120,禹王台,文秀花园...,2000
整租|康桥雅居一楼带院带储藏室,3室2厅1卫,120,金明区,郑开·森林半岛...,2200
整租|宏达·紫云台3室1厅2卫,3室1厅2卫,120,禹王台,安联青年城...,2200
单间|嘉泰北苑3室2厅1卫限女生,次卧(3室),120,金明,迎宾路...,2300
整租|小南门里内环路瑞安花园2楼出租,3室2厅1卫,120,鼓楼区,山水华府...,2500
整租|伟业香堤湾三室两厅两卫价格合理集英街金耀路交叉,3室2厅2卫,120,金明区,绿都·上河城...,2500
整租|中山路附近包公湖南路4室2厅2卫家具家电齐全拎包入住,4室2厅2卫,120,鼓楼区,绿都·上河城...,4000
整租|东方今典3室2厅1卫,3室2厅1卫,121,金明,城市经典...,1600
整租|宋城雅居精装三室首租拎包入住周边配套设施齐全生活交通,3室2厅1卫,121,金明区,伟业香堤湾香郡...,1800
整租|贵和世嘉三室急租特别干净拎包入住,3室2厅1卫,121,金明区,市中心鑫宇小区...,1900
整租|绿都·上河城3室2厅2卫,3室2厅2卫,121,顺河,东方今典...,2000
整租|宋城雅居主要家具家电大三室阳光电梯舒适房简装1,3室2厅1卫,121,金明区,嘉泰北苑...,2000
整租|绿都上河城精装3室随时看房,3室2厅2卫,121,顺河,郑开·森林半岛...,2500
整租|碧水蓝城2期三室两厅一卫毛坯交一年送一个月17楼东南,3室2厅1卫,122,金明区,新黄校家属院...,1300
整租|青年城可短租的经典三室家具家电齐全有暖气,3室2厅1卫,122,龙亭区,长金·贵和世嘉...,1700
整租|金丰苑3室2厅1卫,3室2厅1卫,122,金明区,维也纳森林...,1750
整租|星光天地附近精装三室家具家电齐全拎包入住,3室2厅1卫,122,金明区,伟业·香堤湾...,1800
整租|鼎立国际精装三室两厅拎包入住押一付三随时看房急租,3室2厅2卫,122,金明区,大纸坊街...,5000
整租|急租文秀花园精装三室，周边生活便利，环境优雅，紧邻西,3室2厅1卫,123,金明区,郑开橄榄城...,400
整租|安联青年城3室2厅2卫,3室2厅2卫,123,龙亭,东京新城...,450
整租|急租，集英花园精装三室两厅，拎包入住，押一付三,3室2厅1卫,123,金明区,大宏城市花园...,900
整租|B134谍御花园办公专用家具齐全,3室2厅1卫,123,金明区,郑开橄榄城...,1300
整租|晖达·温莎尚郡3室2厅2卫,3室2厅2卫,123,金明,永合丽景...,1800
整租|郑开森林半岛，北苑电梯房，豪装三室，户型采光好，真实,3室2厅2卫,124,金明区,康桥雅居...,1200
整租|橄榄城精装修第1次出租拎包入住.,3室2厅2卫,124,金明区,明日新城...,1300
整租|精装三室，家具家电齐全，拎包入住，业主急租,3室2厅1卫,124,金明区,绿都·上河城...,1500
整租|龙城锦绣花园B区1栋3室2厅1卫,3室2厅1卫,124,金明区,万丽·铂金瀚宫...,1500
整租|森林半岛三室两卫品牌家具家电,3室2厅2卫,124,金明区,碧水蓝城...,2200
整租|郑开橄榄城3室2厅观景房,3室2厅2卫,124,金明区,山水华府...,2500
整租|橄榄城精装修低一次出租拎包入住.,3室2厅2卫,124,金明区,新龙·御都国际...,2600
整租|森林半岛精装修房子现出租.拎包入住,3室2厅2卫,124,金明区,嘉泰北苑...,3000
整租|急租急租三室森林半岛房子一套拎包入住家具家电齐全,3室2厅2卫,125,金明,亿乘·帝湖世家...,800
整租|急租急租三室森林半岛一套拎包入住家具家电齐全,3室2厅2卫,125,金明,穆家桥...,800
整租|西湖旁森林半岛，简单装修拎包入住，出行方便，是你居住,3室2厅2卫,125,金明区,温莎尚郡...,1498
整租|森林半岛北苑，三室，婚房出租，家具家电齐全，拎包入住,3室2厅1卫,125,金明区,万丽·铂金瀚宫...,1600
整租|中医院附近，3室2厅2卫，有4个空调,3室2厅2卫,125,鼓楼,郑开·森林半岛...,1600
整租|香堤湾，精装三室两厅，家具家电齐全，随时看房,3室2厅2卫,125,金明区,郑开橄榄城...,1800
整租|东京国际，小宋城，精装，急租，家具家电齐全，领包入住,3室2厅1卫,125,金明区,东京国际电梯高层...,2000
整租|郑开森林半岛高层电梯房,3室2厅2卫,125,金明区,绿都·上河城...,2000
整租|青年城，3室2厅，精装修，家具家电齐全，拎包入住，欢,3室2厅1卫,126,龙亭区,鼎立·国际城...,800
整租|集英花园3室2厅1卫拎包入住,3室3厅1卫,126,金明区,龙城锦绣花园...,850
整租|急租河大附近电梯毛坯好房，有车位,3室2厅2卫,126,金明区,龙翔香格里拉二期...,1050
整租|幸福里电梯高层三室两厅两卫空房适合办公拆迁,3室2厅2卫,126,金明区,世宇·银翰苑...,1200
整租|森林半岛，拎包入住，精致装修，环境优美，品质至上，交,3室2厅1卫,126,金明区,郑开橄榄城...,1500
整租|精装三室随时入住,3室2厅1卫,126,金明区,万丽·铂金瀚宫...,2200
整租|橄榄城精装修1500！！！,3室2厅1卫,127,金明区,新龙·御都国际...,1100
整租|郑开橄榄城3室精装拎包入住家具家电齐全,3室2厅1卫,127,金明,蓝天中央公园...,2200
整租|首次出租，全新家电，森林半岛紧缺房源,3室2厅2卫,127,金明区,伟业·香堤湾...,2500
整租|急租！急租！急租！橄榄城精装大三室，只要1900,3室2厅2卫,128,金明区,东方今典...,450
整租|可长期，可短期。拎包入住,3室1厅1卫,128,金明区,悦都小区...,1666
整租|森林半岛精装三室两厅两卫,3室2厅2卫,128,金明区,安联·青年城...,2000
整租|老河大仁和苑3室2厅2卫,3室2厅2卫,129,龙亭区,腾达名仕园...,1700
整租|老河大东门丹尼斯对面仁和苑3室2厅1卫,3室2厅1卫,129,龙亭区,郑开橄榄城...,1700
整租|橄榄城四室两厅精装修拎包入住,4室2厅2卫,129,金明区,东苑小区...,1800
整租|老河大东门丹尼斯对面仁和苑3室2厅1卫,3室2厅1卫,129,龙亭区,祥和苑...,2500
整租|老河大仁和苑3室2厅2卫,3室2厅2卫,129,龙亭区,东方今典...,2500
整租|宋城雅居精装三室首租拎包入住,3室2厅1卫,130,金明区,宋城雅居·尚品...,550
整租|晖达温莎上郡精装三室领包入住,3室2厅1卫,130,金明区,北仁义胡同润德苑小区...,700
整租|康桥雅居一楼带院带储藏室,3室2厅2卫,130,金明区,新晋美·悦都...,1200
整租|精装错层三室家具家电齐全长租可优惠,3室2厅2卫,130,金明,东京新城...,1300
整租|出租碧水蓝城4楼新装修全套家电拎包入住有一间汽车,3室2厅2卫,130,金明区,西坡街...,1400
整租|郑开橄榄城精装三室两厅一卫家电家具齐全拎包入住,3室2厅1卫,130,金明,晖达·温莎尚郡...,1400
整租|郑开橄榄城3室2厅1卫,3室2厅1卫,130,金明,森林半岛一期...,1500
整租|出租九鼎颂园拎包入住三室,3室2厅1卫,130,龙亭,康达小区...,1500
整租|淮河医院附近熙和府电梯洋房三室全部家具家电,3室2厅2卫,130,鼓楼区,龙城香榭里...,1600
整租|铂金汉宫，豪装4室，品牌家具家电，拎包入住，双水双气,4室2厅2卫,130,金明区,建业大宏·熙和府...,1600
整租|淮河医院附近熙和府电梯洋房三室全部家具家电,3室2厅2卫,130,鼓楼区,龙城香榭里...,1600
整租|集英街西湖翠庭阳光三室精装修拎包入住,3室2厅1卫,130,金明区,曹门新城物业小区...,1600
整租|龙城香榭里，精装修出租,3室2厅1卫,130,金明,森林半岛一期...,2800
整租|开封恒大文旅城3室2厅2卫,3室2厅2卫,132,金明,文兴苑...,900
整租|南洋二期三室两厅家具家电,3室2厅1卫,133,顺河回族区,浪漫之都...,1200
整租|中大义乌商贸城东临3室2厅主要家具家电阳光房中装,3室2厅1卫,135,禹王台区,森林半岛联排别墅...,600
整租|急租金明小学旁金明小区二楼三室可办公,3室2厅1卫,135,金明区,东京银座物业小区...,600
整租|淮河医院西司桥熙和府电梯洋房三居两卫双水三气,3室2厅2卫,135,鼓楼区,新晋美·悦都...,1200
整租|香格里拉电梯洋房六楼精装三室两厅两卫干净整洁,3室2厅2卫,135,金明区,嘉泰新城...,1400
整租|西环路上水厂家属楼。,3室2厅1卫,135,鼓楼区,奇瑞·金域华府...,1500
整租|东京大道香格里拉开大附近电梯洋房三室两厅一口,3室2厅2卫,135,金明区,山水华府...,2000
整租|出租，山水倾城，三室两厅两卫。,3室2厅1卫,136,金明区,晋安路蓝天中央公园...,1600
整租|希尔斯国际3室2厅2卫,3室2厅2卫,136,金明区,安联·青年城...,2000
整租|希尔斯国际3室2厅2卫,3室2厅2卫,136,金明区,安联青年城...,2200
整租|晋平苑拎包入住月2000,3室2厅2卫,136,金明区,鼎力国际...,19000
整租|火车站附近祥通花园大3室家具家电齐全,3室2厅1卫,137,禹王台区,开元华庭...,1300
整租|阳光新天地简装三室,3室2厅2卫,137,金明区,绿都·上河城...,1500
整租|市民之家新龙御都国际3+2+2精装修拎包入住，长租，,3室2厅1卫,138,金明区,嘉泰北苑...,1100
整租|急租，悦都精装三室两厅两卫婚房.拎包入住.押一付三,3室2厅2卫,138,金明区,英伦春天...,1500
整租|急租市民之家三大街悦都豪装三室一天未住随,3室2厅2卫,138,金明区,昊天花园小城...,2000
整租|西湖万达旁市民之家后面御都国际精装3室拎包入,3室2厅1卫,138,金明区,鼎立·国际城...,2300
整租|市民之家新龙御都国际3+2+2精装修拎包入住，长租，,3室2厅1卫,138,金明区,立德花园...,2800
整租|郑开橄榄城3室2厅2卫,3室2厅2卫,139,金明区,碧水蓝城...,1500
整租|秀坪公寓3室2厅1卫,3室2厅1卫,139,金明,嘉泰北苑...,1500
整租|急租，希尔斯三室两厅两卫办公优先，也可配置家电可入住,3室2厅2卫,139,金明区,世宇·银翰苑...,1800
整租|巨惠出租，西湖翠庭三室两厅精装修,3室2厅1卫,139,金明区,文化新村...,2400
整租|翠园东口慧远花园3室2厅1卫,3室2厅1卫,140,鼓楼区,东京国际电梯高层...,450
整租|新河大附近，精装修3室2厅，家具家电齐全，高档家具，,3室2厅1卫,140,金明区,安联青年城...,550
整租|急租新河大附近步梯二楼精装三室拎包入住,3室2厅2卫,140,金明区,书香名邸...,550
整租|急租集英花园，三室两厅两卫，精装，拎包入住,3室2厅1卫,140,金明区,长金·贵和世嘉...,600
整租|北仁义胡同润德苑小区4室2厅1卫,4室2厅1卫,140,金明,森林半岛多层电梯房...,800
整租|蓝天中央公园，豪华装修吗，三室两厅两卫，仅此一套，有,3室2厅2卫,140,金明区,龙城锦绣花园...,1300
整租|南北通透临街楼可打广告适合办公,4室2厅2卫,140,金明区,森林半岛电梯高层...,1500
整租|拎包入住，西区好房，生活方便，出行便利,3室2厅2卫,140,金明区,嘉泰北苑...,1800
整租|香格里拉洋房三室两厅急租价格合理随时看房,3室2厅2卫,140,金明区,温莎尚郡...,2000
整租|蝶御花园精装修家具家电齐全拎包入住急租价位可谈,3室2厅2卫,140,金明区,绿都·上河城...,2200
整租|市中心公安局妇产，淮河，河大医附医院新玛特附近3,4室1厅1卫,140,鼓楼区,碧水蓝城...,2800
整租|拎包入住大户型文兴苑3室2厅阳光中层精装14,3室2厅1卫,141,鼓楼区,长金·贵和世嘉...,550
整租|龙成香榭里二楼温馨三室拎包入住,3室2厅2卫,141,鼓楼区,鼎诚·塞纳左岸...,1200
整租|金明广场，大三室，价位低家具家电齐全，拎包入住，1,3室2厅1卫,141,金明区,中山路南段...,1800
整租|金耀绿城三室两厅一卫，精装修，交通便利，南北通透，拎,3室2厅1卫,142,金明,金耀绿城...,550
整租|金明花园三楼精装家具家电齐全拎包入住急租看房方便,3室2厅2卫,142,金明区,幸福里...,1000
整租|金耀绿城星光天地正对面純珍房源真正的拎包入住,4室2厅1卫,142,金明区,郑开橄榄城...,2000
整租|宋城雅居3室精装修，拎包入住。,3室2厅1卫,143,金明区,东京九里...,800
整租|郑开森林半岛电梯洋房，价位合适家具家电齐全，拎包入,3室2厅2卫,143,金明区,金鼎丽都...,1200
